Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90)
1.1250039496312266e-17,0.13078664456002614,0.46346346346346345,0.0,0.0,0.0,0.07307307307287317,0.0,4.757176527873113e-21,2.3639805276319587e-25,3.9043927171250425e-26,1.1907758920731763e-22,1.705073553324944e-32,3.3083185859180864e-21,1.5924712326911348e-27,0.0,0.46346346346346345,6.448134961585647e-16,1.359788915106174e-13,1.359788934489348e-13,1.2653415951102014e-13,3.6395265527579844e-16,2.808559032827015e-16,1.2334559342537708e-23,1.1030825640573707e-31,8.99067559554437e-37,3.472337108030629e-45
2.2509853136409335e-17,0.1307866445600523,0.46346346346346345,0.0,0.0,0.0,0.0730730730726731,0.0,1.904110334104792e-20,9.46208286990761e-25,1.5627745651854595e-25,4.766206712101693e-22,1.3650955709028858e-31,1.3241895764303658e-20,6.3740349436805175e-27,0.0,0.46346346346346345,1.2901880982846874e-15,2.720759205363813e-13,2.720759282947022e-13,2.531782463132412e-13,7.282215069158628e-16,5.619557923484777e-16,4.9370379869025973e-23,8.826195032873937e-31,1.4388634370009062e-35,1.1106476255428133e-43
4.502948041660348e-17,0.13078664456010464,0.46346346346346345,0.0,0.0,0.0,0.07307307307227298,0.0,7.618921290682097e-20,3.786065680005368e-24,6.253133582608487e-25,1.9071034258058124e-21,1.0924912899595036e-30,5.298482897297815e-20,2.550444164438078e-26,0.0,0.46346346346346345,2.5809399608737424e-15,5.442699717780627e-13,5.442700028214515e-13,5.0646639945527e-13,1.4567591824515276e-15,1.124155496772207e-15,1.9754580905025247e-22,7.05537309553819e-30,2.300510474878693e-34,3.546404554602023e-42
9.006873497699177e-17,0.13078664456020933,0.46346346346346345,0.0,0.0,0.0,0.07307307307147272,0.0,3.048064419156283e-19,1.514672836737304e-23,2.501660383595081e-24,7.629654844612979e-21,8.741589440978712e-30,2.1197379791959264e-19,1.0203436850895876e-25,0.0,0.46346346346346345,5.1624543193989204e-15,1.0886580470220414e-12,1.0886581712158059e-12,1.013042623889687e-12,2.9138344225450174e-15,2.248554610788456e-15,7.903117237910933e-22,5.632188130437545e-29,3.673246034481603e-33,1.129256581936453e-40
1.8014724409776833e-16,0.13078664456041864,0.46346346346346345,0.0,0.0,0.0,0.07307307306987221,0.0,1.2193248283988607e-18,6.059184697226648e-23,1.000745411893272e-23,3.0521097698740973e-20,6.993934366137374e-29,8.479640429031335e-19,4.081706468771646e-25,0.0,0.46346346346346345,1.0325525569836183e-14,2.177434088552473e-12,2.177434585367926e-12,2.026194745360066e-12,5.827984458820735e-15,4.497351659496784e-15,3.161503010975948e-21,4.485227014870248e-28,5.851342651167816e-32,3.5771035594685906e-39
3.6030426233932144e-16,0.13078664456083727,0.46346346346346345,0.0,0.0,0.0,0.07307307306667117,0.0,4.877496426880925e-18,2.4237727010111524e-22,4.0031430706456484e-23,1.220893144974713e-19,5.595411182679618e-28,3.391992937017999e-18,1.6327486684606214e-24,0.0,0.46346346346346345,2.0651838204247375e-14,4.354985735783319e-12,4.354987723125706e-12,4.052497678707846e-12,1.1656282755727939e-14,8.994941039622104e-15,1.2646517293589386e-20,3.555276868394422e-27,9.279098345998498e-31,1.1216528289946808e-37
7.206182988224277e-16,0.1307866445616746,0.46346346346346345,0.0,0.0,0.0,0.07307307306026911,0.0,1.9510371819141122e-17,9.695289640224274e-22,1.601288633743765e-22,4.883668406524857e-19,4.476432105277833e-27,1.3568237748139724e-17,6.531124701344538e-24,0.0,0.46346346346346345,4.130514400712878e-14,8.71008728692565e-12,8.710095236454573e-12,8.105098307038277e-12,2.331287224697193e-14,1.799010093075016e-14,5.0587024019039354e-20,2.7927598322546517e-26,1.4586565181867422e-29,3.448198646429541e-36
1.4412463717886401e-15,0.13078664456334918,0.46346346346346345,0.0,0.0,0.0,0.07307307304746499,0.0,7.804219453085373e-17,3.878156574417348e-21,6.405210308872021e-22,1.9534844087627465e-18,3.581183237074411e-26,5.4273422712495085e-17,2.612474176864364e-23,0.0,0.46346346346346345,8.261447774842648e-14,1.742028341593843e-11,1.7420315214358838e-11,1.6210278610292826e-11,4.66260228192304e-14,3.5980345236857856e-14,2.023495653299765e-19,2.1559815854073205e-25,2.254733183588866e-28,1.0207073060316092e-34
2.8825025177210654e-15,0.1307866445666985,0.46346346346346345,0.0,0.0,0.0,0.07307307302185674,0.0,3.1216967283332727e-16,1.5512715340581462e-20,2.5620896482914315e-21,7.813954772820683e-18,2.8649556727514366e-25,2.1709415201619825e-16,1.044993162511962e-22,0.0,0.46346346346346345,1.6524403376755246e-13,3.484064778092114e-11,3.484077497509962e-11,3.24205554036103e-11,9.325221032324618e-14,7.196053194721542e-14,8.09397745684886e-19,1.6115421382818264e-24,3.378123172473638e-27,2.8187000596856337e-33
4.32375866365349e-15,0.1307866445700477,0.46346346346346345,0.0,0.0,0.0,0.07307307299624849,0.0,6.633605291873617e-16,3.2964584321174685e-20,5.4444376355791434e-21,1.6604645529437615e-17,8.191982107222814e-25,4.613248187036317e-16,2.2206111142405555e-22,0.0,0.46346346346346345,2.478844783175998e-13,5.2260984252905634e-11,5.2261254540718863e-11,4.8630748384169776e-11,1.398782841871778e-13,1.0794041675845089e-13,1.7199660666465928e-18,4.4356330932448535e-24,1.2055522693054577e-26,1.2130334949361718e-32
5.765014809585915e-15,0.13078664457339698,0.46346346346346345,0.0,0.0,0.0,0.07307307297064024,0.0,1.1316143087676861e-15,5.623377018523473e-20,9.287560080283158e-21,2.832554184341145e-17,1.727925249992486e-24,7.869650007857264e-16,3.788100076300975e-22,0.0,0.46346346346346345,3.3053581139295944e-13,6.968129283193656e-11,6.968175391116269e-11,6.484085755240489e-11,1.8650424441144216e-13,1.439199996733e-13,2.9340516206926985e-18,9.045135463589926e-24,2.9750457756950373e-26,3.430158598474031e-32
8.647527101450766e-15,0.1307866445800956,0.46346346346346345,0.0,0.0,0.0,0.07307307291942373,0.0,2.3428599707448716e-15,1.1642504920956646e-19,1.922866860484672e-20,5.864430149506085e-17,4.71949251522791e-24,1.6293072043064198e-15,7.842771557775605e-22,0.0,0.46346346346346345,4.958640322285431e-13,1.0452184452708268e-10,1.0452279913259414e-10,9.726087918782629e-11,2.79755898155923e-13,2.15878456979149e-13,6.0745502389160976e-18,2.3394368763076765e-23,9.94777124431216e-26,1.374939963908719e-31
1.1530039393315616e-14,0.13078664458679426,0.46346346346346345,0.0,0.0,0.0,0.07307307286820723,0.0,3.984583974485938e-15,1.980087326915784e-19,3.2702846758252365e-20,9.973834882302548e-17,9.874740983140592e-24,2.7710177257314384e-15,1.3338482567804845e-21,0.0,0.46346346346346345,6.612322940085742e-13,1.3936229365026125e-10,1.3936391718298197e-10,1.2968059261904092e-10,3.73007134010281e-13,2.878358041270374e-13,1.0331166410815589e-17,4.6679903145789805e-23,2.396806729631652e-25,3.7440960409691616e-31
1.4412551685180465e-14,0.13078664459349296,0.46346346346346345,0.0,0.0,0.0,0.07307307281699073,0.0,6.087531732899096e-15,3.0251289410725387e-19,4.996242383130921e-20,1.5237724807361806e-16,1.797655605795063e-23,4.2334771957466245e-15,2.0378156503329827e-21,0.0,0.46346346346346345,8.266434567630226e-13,1.7420263287520162e-10,1.7420511326403466e-10,1.620999758343609e-10,4.662579221280087e-13,3.5979196183825344e-13,1.578360421967033e-17,8.10815927451686e-23,4.905055341199416e-25,8.499509481371619e-31
2.0177576268910165e-14,0.13078664460689057,0.46346346346346345,0.0,0.0,0.0,0.07307307271455774,0.0,1.1706049307230451e-14,5.81722684058673e-19,9.60753289835349e-20,2.930141108538485e-16,4.746315274667765e-23,8.14077145153247e-15,3.918632172739081e-21,0.0,0.46346346346346345,1.1575971797309923e-12,2.4388297472922186e-10,2.438877444171289e-10,2.2693773089471556e-10,6.52758127048248e-13,5.037006343610865e-13,3.0350936672781455e-17,1.9092858666534371e-22,1.6168796073342453e-24,3.4957274454371054e-30
3.1707625436369564e-14,0.13078664463368658,0.46346346346346345,0.0,0.0,0.0,0.07307307250969174,0.0,2.855889610369311e-14,1.4192324125633978e-18,2.343912389914317e-19,7.148552193746165e-16,1.8353009392203273e-22,1.9860718893986378e-14,9.560192434896254e-21,0.0,0.46346346346346345,1.8200269994826294e-12,3.832423203000022e-10,3.8325395682657235e-10,3.566092203889698e-10,1.025753085284118e-12,7.915034976367858e-13,7.404514995210605e-17,5.92771698004327e-22,8.274849013414625e-24,2.356106463710215e-29
4.323767460382896e-14,0.13078664466048365,0.46346346346346345,0.0,0.0,0.0,0.07307307230482574,0.0,5.290576998793208e-14,2.6291846236287165e-18,4.342117279130349e-19,1.32427544208497e-15,4.554710912446093e-22,3.67921404970713e-14,1.7710435435049126e-20,0.0,0.46346346346346345,2.4831539145260454e-12,5.225998801694267e-10,5.226214371106402e-10,4.862753445909753e-10,1.3987407686105831e-12,1.0792870362443587e-12,1.371678733110805e-16,1.2530067074979162e-21,2.3567464717195796e-23,7.586941445108114e-29
6.629777293874776e-14,0.13078664471408064,0.46346346346346345,0.0,0.0,0.0,0.07307307189509375,0.0,1.2407362680007642e-13,6.166097321388717e-18,1.0182979092276561e-18,3.1056446010697598e-15,1.654233129591813e-21,8.628358403116885e-14,4.1534386670577025e-20,0.0,0.46346346346346345,3.811498385489061e-12,8.013096445361666e-10,8.013602000146919e-10,7.455915031100851e-10,2.144694318209884e-12,1.654796164124938e-12,3.216745175687349e-16,3.393062018443074e-21,1.0168756215856803e-22,3.8328865018966633e-28
1.1241796960858536e-13,0.1307866448212868,0.46346346346346345,0.0,0.0,0.0,0.07307307107562977,0.0,3.562965549556415e-13,1.7707994144572675e-17,2.924155392764487e-18,8.918208414253624e-15,8.266007869498041e-21,2.47772666539188e-13,1.1927361604999428e-19,0.0,0.46346346346346345,6.476549655730684e-12,1.3587077528976164e-09,1.3588529339983096e-09,1.2641594690429115e-09,3.6365141577304093e-12,2.805582672831971e-12,9.23685320732285e-16,1.0984896798887625e-20,5.910857417411286e-22,2.544031796273908e-27
2.0465836294826058e-13,0.1307866450357474,0.46346346346346345,0.0,0.0,0.0,0.07307306943670185,0.0,1.180222547427058e-12,5.866467221056551e-17,9.685885123003733e-18,2.954044477606591e-14,5.123593662968555e-20,8.207133318685659e-13,3.950988463832103e-19,0.0,0.4634634634634634,1.1840100149338164e-11,2.473418295771679e-09,2.4738992262083683e-09,2.301038060494721e-09,6.61980486141961e-12,5.1062290934041765e-12,3.0593302493396042e-15,3.9444537431466574e-20,4.061642354973449e-21,1.9047895136185123e-26
2.9689875628793577e-13,0.13078664525027242,0.46346346346346345,0.0,0.0,0.0,0.07307306779777394,0.0,2.4833739073919287e-12,1.23453036422034e-16,2.0380088768227898e-17,6.215617107210194e-14,1.5063864753849293e-19,1.7268618139397689e-12,8.313649770820526e-19,0.0,0.46346346346346334,1.7248246882508136e-11,3.5880146148970655e-09,3.589026607743614e-09,3.3375736089950445e-09,9.602630339385233e-12,7.40564054021092e-12,6.436683134671451e-15,8.559756507269641e-20,1.2363158423068556e-20,5.961120273785203e-26
3.8913914962761096e-13,0.13078664546486188,0.46346346346346345,0.0,0.0,0.0,0.07307306615884605,0.0,4.265636431077139e-12,2.1207470938067857e-16,3.500553511459807e-17,1.0676166866490099e-13,3.299079590503992e-19,2.966112350225852e-12,1.4280419016591287e-18,0.0,0.4634634634634633,2.2700988381887567e-11,4.702496721606755e-09,4.7042350650377746e-09,4.373766223224658e-09,1.258499069642139e-11,9.703817696900085e-12,1.1055105345340126e-14,1.4943407704452104e-19,2.7603298972545065e-20,1.3515423354451878e-25
4.813795429672862e-13,0.13078664567951567,0.46346346346346345,0.0,0.0,0.0,0.0730730645199182,0.0,6.526892667203936e-12,3.2453139664565508e-16,5.3560956515022094e-17,1.6335310892105966e-13,6.132611331062576e-19,4.538356040669619e-12,2.185098697368042e-18,0.0,0.46346346346346323,2.819832317844109e-11,5.816864627478523e-09,5.8195245841652145e-09,5.409616015087822e-09,1.556688604028837e-11,1.2000761268360488e-11,1.6913938529729758e-14,2.309440631110936e-19,5.195978376843929e-20,2.5696027275111074e-25
6.658603296466365e-13,0.13078664610901625,0.46346346346346345,0.0,0.0,0.0,0.07307306124206253,0.0,1.2485951828591854e-11,6.209561790075176e-16,1.0245703359139661e-16,3.1247964932845576e-13,1.581971411073159e-18,8.681419880375962e-12,4.180237575923528e-18,0.0,0.46346346346346295,3.9326767299829e-11,8.045257879427328e-09,8.050346756438542e-09,7.480287545835711e-09,2.152928208716743e-11,1.6590950265005947e-11,3.2350400937627627e-14,4.469494827820648e-19,1.3609032508087628e-19,6.811659615410284e-25
8.503411163259869e-13,0.13078664653877417,0.46346346346346345,0.0,0.0,0.0,0.07307305796420697,0.0,2.035961181166793e-11,1.0127411485766811e-15,1.6705817539870093e-16,5.095051515398577e-13,3.2508688595687465e-18,1.4155181776011728e-11,6.8165343526427705e-18,0.0,0.4634634634634627,5.063356764755089e-11,1.0273194463148064e-08,1.0281493013209205e-08,9.549589096839403e-09,2.748981934228723e-11,2.1176213172538243e-11,5.2740801126438454e-14,7.335388984599803e-19,2.8220148695125207e-19,1.4226226898257622e-24
1e-12,0.13078664696878922,0.46346346346346345,0.0,0.0,0.0,0.07307305530506722,0.0,2.8153007791449226e-11,1.4006434643924617e-15,2.3099629859915735e-16,7.045090783014648e-13,5.2597661510545065e-18,1.9572742976799678e-11,9.426080471808118e-18,0.0,0.4634634634634624,5.993716505072685e-11,1.2080258635674165e-08,1.2091734468785901e-08,1.1227291181788895e-08,3.232390289561063e-11,2.4892363996428268e-11,7.291813024195847e-14,1.0178347721662924e-18,4.589024416155279e-19,2.3226580601091377e-24
1.0348219030053373e-12,0.13078664696878922,0.46346346346346345,0.0,0.0,0.0,0.07307305468635149,0.0,3.0146884197169554e-11,1.4999008039319835e-15,2.4735371030057557e-16,7.543973814330822e-13,5.824180528591694e-18,2.0958724850001852e-11,1.0093728915680405e-17,0.0,0.46346346346346234,6.211871204310458e-11,1.2500674475854179e-08,1.2512963237304278e-08,1.1617521610272526e-08,3.344849871300449e-11,2.575655592484672e-11,7.80795979757639e-14,1.090632926996484e-18,5.086434352807043e-19,2.5764059957251234e-24
1.403783476364038e-12,0.13078664782959032,0.46346346346346345,0.0,0.0,0.0,0.07307304813064082,0.0,5.5458425344307284e-11,2.7604006197837755e-15,4.549864963483907e-16,1.3876567689291839e-12,1.4477803436139225e-17,3.855159176380931e-11,1.8569800588692308e-17,0.0,0.4634634634634615,8.56239857996506e-11,1.695426516616649e-08,1.6976875131816637e-08,1.5749283185512297e-08,4.536028732969349e-11,3.4902504001590405e-11,1.4358087171024765e-13,2.0160297132945028e-18,1.2737749633381692e-18,6.490138134583794e-24
1.7727450497227389e-12,0.13078664869141854,0.46346346346346345,0.0,0.0,0.0,0.07307304157493048,0.0,8.841293234753455e-11,4.402567905424468e-15,7.252728900979095e-16,2.2120085763077947e-12,2.912211317333725e-17,6.145293139367769e-11,2.9606441031895695e-17,0.0,0.46346346346346046,1.0984249463393384e-10,2.1406030702733913e-08,2.144208153304265e-08,1.9875579556424817e-08,5.7264654959825734e-11,4.402884032427821e-11,2.288114335118574e-13,3.222529967638792e-18,2.573226591534011e-18,1.3156751028491655e-23
2.1417066230814396e-12,0.1307866495542728,0.46346346346346345,0.0,0.0,0.0,0.07307303501922048,0.0,1.2900282131036813e-10,6.426514138806229e-15,1.0581310415875352e-15,3.2272055099585152e-12,5.132406825295659e-17,8.965570983914922e-11,4.3201653964469774e-17,0.0,0.4634634634634592,1.3477414543535805e-10,2.5855971832734572e-08,2.5908581540348088e-08,2.3996417951066625e-08,6.916160857657166e-11,5.313561032483533e-11,3.3372887047471645e-13,4.7095294832191495e-18,4.547518166345067e-18,2.3304302707393977e-23
2.5106681964401406e-12,0.13078665041815213,0.46346346346346345,0.0,0.0,0.0,0.07307302846351084,0.0,1.772205234853731e-10,8.832350641107034e-15,1.4534792794830062e-15,4.43300078818399e-12,8.264736723965384e-17,1.231529078565103e-10,5.935344682894154e-17,0.0,0.4634634634634578,1.6041884537892454e-10,3.0304089302499324e-08,3.037637425416663e-08,2.8111805582475618e-08,8.105115514414862e-11,6.22228592997371e-11,4.582909012571521e-13,6.4764258636957734e-18,7.33675691428866e-18,3.765871335292267e-23
3.248591343157542e-12,0.13078665214898175,0.46346346346346345,0.0,0.0,0.0,0.07307301535209255,0.0,2.9650912156437747e-10,1.4790139745873836e-14,2.4313197431232797e-15,7.415400318497341e-12,1.7890592498156942e-16,2.0600251661332216e-10,9.931880803155033e-17,0.0,0.4634634634634543,2.1384702240842127e-10,3.9194856248046003e-08,3.9315834201697086e-08,3.6326257376191654e-08,1.0480805499481022e-10,8.033897488943753e-11,7.661800905913495e-13,1.0847506293198529e-17,1.5919096360545502e-17,8.188449469023039e-23
3.986514489874944e-12,0.1307866538838992,0.46346346346346345,0.0,0.0,0.0,0.0730730022406756,0.0,4.462182876912029e-10,2.227682541952428e-14,3.658142397823608e-15,1.1157236877728053e-11,3.3038196444561104e-16,3.0994571829284517e-10,1.4948660838394173e-16,0.0,0.46346346346344997,2.7012628639297755e-10,4.807833751137799e-08,4.8260454178349467e-08,4.451899252494602e-08,1.285354102182715e-10,9.837754795015328e-11,1.1521422626734701e-12,1.6330973526545857e-17,2.9436539749778366e-17,1.5161781474260346e-22
4.724437636592346e-12,0.13078665562289632,0.46346346346346345,0.0,0.0,0.0,0.0730729891292599,0.0,6.262877118911144e-10,3.12932969734965e-14,5.133296980399652e-15,1.5656544650832785e-11,5.49531092697918e-16,4.3492660223777695e-10,2.0984096157430755e-16,0.0,0.463463463463445,3.292559011035109e-10,5.6954539061547715e-08,5.721022699108885e-08,5.269006848448659e-08,1.5223327647765754e-10,1.163389378944878e-10,1.6158421042075452e-12,2.2922050147529465e-17,4.900101419290847e-17,2.526197632614834e-22
5.462360783309748e-12,0.13078665736596487,0.46346346346346345,0.0,0.0,0.0,0.07307297601784539,0.0,8.366572331283708e-10,4.184044257740117e-14,6.8561350727783645e-15,2.091136296087911e-11,8.487761362227485e-16,5.80889405434086e-10,2.803660163465409e-16,0.0,0.4634634634634392,3.9123513371777237e-10,6.58234668630709e-08,6.61651454530676e-08,6.083954255950779e-08,1.759017093772893e-10,1.3422350254620532e-10,2.1569458655267448e-12,3.061598101853459e-17,7.571963672279846e-17,3.9062650805024244e-22
6.20028393002715e-12,0.13078665911309678,0.46346346346346345,0.0,0.0,0.0,0.07307296290643207,0.0,1.0772668432988715e-09,5.391914919125004e-14,8.826010143063174e-15,2.691973639701827e-11,1.2405063340505702e-15,7.47778516133766e-10,3.610459575859718e-16,0.0,0.46346346346343276,4.5606325485496965e-10,7.46851268754486e-08,7.512520238419666e-08,6.896747189992023e-08,1.9954076445829072e-10,1.5203159812442143e-10,2.775121374612439e-12,3.9408033479449625e-17,1.1069466567436452e-16,5.713490430566873e-22
7.676130223461954e-12,0.13078666261951813,0.46346346346346345,0.0,0.0,0.0,0.07307293668360877,0.0,1.6489670151653174e-09,8.267478758029986e-14,1.3504293927298373e-14,4.1189351691358644e-11,2.350821707860561e-15,1.1441139221028002e-09,5.528074086070602e-16,0.0,0.46346346346341794,5.942632612534783e-10,9.238666734696154e-08,9.30607029655903e-08,8.515892425098492e-08,2.467309630297091e-10,1.8741979944975746e-10,4.241366308040821e-12,6.026767739337319e-17,2.098003138111851e-16,1.083668041376913e-21
9.151976516896758e-12,0.1307866661420955,0.46346346346346345,0.0,0.0,0.0,0.07307291046078965,0.0,2.3409111726471305e-09,1.1756728391275977e-13,1.9163013183902227e-14,5.84498508804472e-11,3.978930205319129e-15,1.6234909027119832e-09,7.849995053354115e-16,0.0,0.4634634634634006,7.438501528122203e-10,1.1005920805271406e-07,1.1101667142842015e-07,1.012648796910667e-07,2.938043152689828e-10,2.2250636017395477e-10,6.01195044698228e-12,8.546356112494384e-17,3.550408420186779e-16,1.8347715468590576e-21
1e-11,0.13078666968076452,0.46346346346346345,0.0,0.0,0.0,0.0730728953931204,0.0,2.792715416039572e-09,1.4039552078039716e-13,2.285607180262526e-14,6.971478358388575e-11,5.186725881389575e-15,1.936337579104726e-09,9.366589679133918e-16,0.0,0.46346346346338974,8.349520302110741e-10,1.2020077572909132e-07,1.2134343484293894e-07,1.1048088375536395e-07,3.208000459691354e-10,2.4253177841249736e-10,7.165997803061637e-12,1.0188839298505427e-16,4.627273141719949e-16,2.391789679102284e-21
1.0627822810331562e-11,0.13078666968076452,0.46346346346346345,0.0,0.0,0.0,0.07307288423797435,0.0,3.152624652126955e-09,1.586036909588179e-13,2.5797062244724873e-14,7.868577664993935e-11,6.222759735289788e-15,2.1854699053379382e-09,1.0574970037293077e-15,0.0,0.4634634634633812,9.048182156832407e-10,1.2770279649055356e-07,1.2899305057204525e-07,1.1728578995358774e-07,3.407612632575418e-10,2.572940736773243e-10,8.0842718383976e-12,1.1495861303987577e-16,5.550637429869436e-16,2.8694637341637545e-21
1.2103669103766366e-11,0.13078667323546103,0.46346346346346345,0.0,0.0,0.0,0.07307285801516254,0.0,4.083635138863259e-09,2.0579104278965472e-13,3.340136439770809e-14,1.0188175256933707e-10,9.179722445891158e-15,2.8296137002076604e-09,1.3701752150264229e-15,0.0,0.4634634634633598,1.0771617886367443e-09,1.4531748008087454e-07,1.469897833002884e-07,1.3322210439486871e-07,3.8760224809583595e-10,2.9178570893766693e-10,1.0455752522791526e-11,1.487161033544324e-16,8.184427338477565e-16,4.232166532457431e-21
1.5055361690635972e-11,0.13078668039268165,0.46346346346346345,0.0,0.0,0.0,0.07307280556954796,0.0,6.301669517718832e-09,3.186466239922094e-13,5.1500564598346914e-14,1.57092750029289e-10,1.7620140033266588e-14,4.3626582591236774e-09,2.1155777744800397e-15,0.0,0.4634634634633125,1.4559530799063634e-09,1.8046032201455228e-07,1.8304408164651202e-07,1.6484273145793843e-07,4.809380878266702e-10,3.5989170038581824e-10,1.6085998172201122e-11,2.288731646797215e-16,1.5692005881745104e-15,8.117409528987218e-21
1.800705427750558e-11,0.13078668761325077,0.46346346346346345,0.0,0.0,0.0,0.07307275312394314,0.0,8.991282380968314e-09,4.561899272039876e-13,7.342057414054118e-14,2.2396143602415235e-10,3.0069252475432925e-14,6.219172804614868e-09,3.020220691815946e-15,0.0,0.46346346346326056,1.880179776748301e-09,2.1548811167027894e-07,2.191791117834983e-07,1.9613030858857585e-07,5.738153436427302e-10,4.268460056079687e-10,2.2882536394007787e-11,3.2564764131489397e-16,2.674452128982599e-15,1.3838352807745917e-20
2.1218110295420525e-11,0.13078669553964345,0.46346346346346345,0.0,0.0,0.0,0.0730726960699828,0.0,1.244846667368559e-08,6.339210359612394e-13,1.0155957968937016e-13,3.098046606424546e-10,4.905409154004354e-14,8.602180328536496e-09,4.184054976831235e-15,0.0,0.4634634634632011,2.3932316536079055e-09,2.5346355124712934e-07,2.585804597610555e-07,2.2979297541160268e-07,6.743369530890433e-10,4.984004954308558e-10,3.15776889416269e-11,4.494681724669324e-16,4.356522416936594e-15,2.254627815834345e-20
2.442916631333547e-11,0.13078670353977417,0.46346346346346345,0.0,0.0,0.0,0.07307263901602726,0.0,1.6454665073329068e-08,8.410060556504457e-13,1.3412316342266108e-13,4.09149165463461e-10,7.465237934123655e-14,1.1359612096432247e-08,5.533939701820945e-15,0.0,0.4634634634631411,2.959948304278012e-09,2.913037598925531e-07,2.980762334705551e-07,2.6307011427068704e-07,7.743244575711458e-10,5.686441158785429e-10,4.1604728697293933e-11,5.922655441604235e-16,6.619662662662392e-15,3.4263652678492655e-20
2.7640222331250415e-11,0.13078671161301073,0.46346346346346345,0.0,0.0,0.0,0.07307258196207289,0.0,2.100522035070817e-08,1.0775157600008414e-12,1.7106159094332871e-13,5.218437206761794e-10,1.0782190408271489e-13,1.4487169823927904e-08,7.068639708236003e-15,0.0,0.463463463463083,3.5802760241370516e-09,3.2900921905677453e-07,3.3766585423006413e-07,2.959661435256691e-07,8.73782311725865e-10,6.37603268674939e-10,5.2939185831602696e-11,7.536911195741056e-16,9.54579214461413e-15,4.941491436238229e-20
3.085127834916536e-11,0.1307867197587279,0.46346346346346345,0.0,0.0,0.0,0.0730725249081162,0.0,2.6095525351627128e-08,1.3435205120959558e-12,2.1232574344934717e-13,6.477388200880902e-10,1.4950947289190828e-13,1.7980604685957503e-08,8.786931701417168e-15,0.0,0.46346346346302947,4.25416220814678e-09,3.665804084761053e-07,3.773487456679698e-07,3.2848543090402026e-07,9.727149483021528e-10,7.053038543704324e-10,6.555708327656695e-11,9.33403282558475e-16,1.3215323028748418e-14,6.841669255964467e-20
3.4062334367080305e-11,0.13078672797630728,0.46346346346346345,0.0,0.0,0.0,0.07307246785415368,0.0,3.1721022434011626e-08,1.6390902664587887e-12,2.5786711046506243e-13,7.866866615994264e-10,2.0065103821191216e-13,2.183571674825974e-08,1.0687604122659023e-14,0.0,0.46346346346298306,4.981555333853737e-09,4.0401780617910885e-07,4.17124333714417e-07,3.606322940792405e-07,1.0711267782069176e-09,7.717712817994053e-10,7.943492742504471e-11,1.1310673051250768e-15,1.7707190546145576e-14,9.16779643310704e-20
3.727339038499525e-11,0.1307867362651371,0.46346346346346345,0.0,0.0,0.0,0.07307241080018179,0.0,3.7877202918402475e-08,1.964294571069326e-12,3.076377827459011e-13,9.38541128139329e-10,2.6217182120066784e-13,2.6048354412355087e-08,1.2769457024337153e-14,0.0,0.4634634634629463,5.7624049447732606e-09,4.41321888492541e-07,4.569920465930456e-07,3.924110012355799e-07,1.169022190550038e-09,8.370304772746213e-10,9.45496990890412e-11,1.3463552186241892e-15,2.3098882338317006e-14,1.1960020649195252e-19
4.369550242082514e-11,0.1307867530541337,0.46346346346346345,0.0,0.0,0.0,0.07307229669219586,0.0,5.176382100284675e-08,2.7038830019729575e-12,4.1967837118481845e-13,1.2803937826486617e-09,4.199989835939807e-13,3.552983861418889e-08,1.7471961809762164e-14,0.0,0.4634634634629123,7.4842770300008e-09,5.155320037835353e-07,5.370015711603933e-07,4.548807760558867e-07,1.363281210284009e-09,9.64021517712036e-10,1.2840026847904355e-10,1.8285239020867624e-15,3.6884619574882824e-14,1.9099687954064015e-19
5.011761445665503e-11,0.13078677012095447,0.46346346346346345,0.0,0.0,0.0,0.07307218258413048,0.0,6.772026869074293e-08,3.5628341342762102e-12,5.480759920182011e-13,1.6721608284223235e-09,6.301827577629755e-13,4.639279028672982e-08,2.2885073985484386e-14,0.0,0.4634634634629479,9.419395505837038e-09,5.892145311545539e-07,6.173727907125524e-07,5.159279323564688e-07,1.5555266862697023e-09,1.0864670783013098e-09,1.669337894776847e-10,2.3774159712556025e-15,5.516457729283108e-14,2.856741854558398e-19
5.653972649248492e-11,0.13078678746093775,0.46346346346346345,0.0,0.0,0.0,0.07307206847595774,0.0,8.571218373851164e-08,4.5416899213529956e-12,6.924683004275293e-13,2.1127320658243045e-09,8.997510368457495e-13,5.860568073497228e-08,2.899959935916429e-14,0.0,0.463463463463074,1.1567393423278416e-08,6.623732205669893e-07,6.981012127528945e-07,5.755848909873883e-07,1.7457929517063749e-09,1.2045501111076583e-09,2.0998229052454252e-10,2.9906382309700926e-15,7.850945495347345e-14,4.0658901520826734e-19
